service_code,origin_iso2,dest_iso2,min_weight_kg,max_weight_kg,band_type,price,price_per_kg,min_charge,zone_label
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.0,1.0,FIXED,19.079047292929395,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.1,1.1,FIXED,20.474372736640003,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.2,1.2,FIXED,21.869698180350607,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.3,1.3,FIXED,23.26502362406121,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.4,1.4,FIXED,24.660349067771815,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.5,1.5,FIXED,26.055674511482422,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.6,1.6,FIXED,27.450999955193026,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.7,1.7,FIXED,28.84632539890363,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.8,1.8,FIXED,30.241650842614238,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,1.9,1.9,FIXED,31.636976286324845,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,2.0,2.0,FIXED,33.03230173003544,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,2.5,2.5,FIXED,38.66153357863637,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,3.0,3.0,FIXED,41.02039415454546,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,3.5,3.5,FIXED,43.37024151327273,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,4.0,4.0,FIXED,45.72008887199999,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,4.5,4.5,FIXED,48.06993623072727,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,5.0,5.0,FIXED,50.419783589454546,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,6.0,6.0,FIXED,55.110465089727285,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,7.0,7.0,FIXED,59.80114659,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,8.0,8.0,FIXED,64.49182809027273,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,9.0,9.0,FIXED,69.17349637336362,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,10.0,10.0,FIXED,73.85516465645455,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,11.0,11.0,FIXED,78.53683293954548,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,12.0,12.0,FIXED,83.22751443981818,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,13.0,13.0,FIXED,87.9091827229091,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,14.0,14.0,FIXED,92.59986422318184,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,15.0,15.0,FIXED,97.29955894063637,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,16.0,16.0,FIXED,101.99925365809091,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,17.0,17.0,FIXED,106.69894837554546,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,18.0,18.0,FIXED,111.41666952736365,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,19.0,19.0,FIXED,116.14340389636365,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KW,20.0,20.0,FIXED,120.87915148254547,,,KW
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.1,0.1,FIXED,7.17711857292173,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.2,0.2,FIXED,8.79778499184912,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.3,0.3,FIXED,10.42746462795833,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.4,0.4,FIXED,12.048131046885718,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.5,0.5,FIXED,13.66879746581311,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.6,0.6,FIXED,15.289463884740503,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.7,0.7,FIXED,16.91013030366789,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.8,0.8,FIXED,18.530796722595284,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,0.9,0.9,FIXED,20.151463141522676,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.0,1.0,FIXED,21.781142777631885,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.1,1.1,FIXED,23.401809196559274,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.2,1.2,FIXED,25.022475615486666,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.3,1.3,FIXED,26.64314203441406,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.4,1.4,FIXED,28.263808453341447,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.5,1.5,FIXED,29.88447487226884,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.6,1.6,FIXED,31.505141291196235,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.7,1.7,FIXED,33.125807710123624,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.8,1.8,FIXED,34.74647412905101,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,1.9,1.9,FIXED,36.36714054797841,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,2.0,2.0,FIXED,37.987806966905794,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,2.5,2.5,FIXED,38.66153357863637,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,3.0,3.0,FIXED,41.02039415454546,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,3.5,3.5,FIXED,43.37024151327273,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,4.0,4.0,FIXED,45.72008887199999,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,4.5,4.5,FIXED,48.06993623072727,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,5.0,5.0,FIXED,50.419783589454546,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,6.0,6.0,FIXED,55.110465089727285,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,7.0,7.0,FIXED,59.80114659,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,8.0,8.0,FIXED,64.49182809027273,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,9.0,9.0,FIXED,69.17349637336362,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,10.0,10.0,FIXED,73.85516465645455,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,11.0,11.0,FIXED,78.53683293954548,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,12.0,12.0,FIXED,83.22751443981818,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,13.0,13.0,FIXED,87.9091827229091,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,14.0,14.0,FIXED,92.59986422318184,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,15.0,15.0,FIXED,97.29955894063637,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,16.0,16.0,FIXED,101.99925365809091,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,17.0,17.0,FIXED,106.69894837554546,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,18.0,18.0,FIXED,111.41666952736365,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,19.0,19.0,FIXED,116.14340389636365,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,KZ,20.0,20.0,FIXED,120.87915148254547,,,KZ
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.1,0.1,FIXED,6.919137167565424,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.2,0.2,FIXED,8.463724807093755,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.3,0.3,FIXED,10.017325663803906,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.4,0.4,FIXED,11.561913303332235,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.5,0.5,FIXED,13.106500942860569,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.6,0.6,FIXED,14.6510885823889,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.7,0.7,FIXED,16.195676221917232,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.8,0.8,FIXED,17.740263861445566,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,0.9,0.9,FIXED,19.284851500973897,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.0,1.0,FIXED,20.838452357684044,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.1,1.1,FIXED,22.383039997212382,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.2,1.2,FIXED,23.927627636740713,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.3,1.3,FIXED,25.472215276269043,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.4,1.4,FIXED,27.016802915797367,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.5,1.5,FIXED,28.561390555325712,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.6,1.6,FIXED,30.105978194854043,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.7,1.7,FIXED,31.650565834382373,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.8,1.8,FIXED,33.1951534739107,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,1.9,1.9,FIXED,34.73974111343903,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,2.0,2.0,FIXED,36.284328752967376,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,2.5,2.5,FIXED,38.66153357863637,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,3.0,3.0,FIXED,41.02039415454546,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,3.5,3.5,FIXED,43.37024151327273,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,4.0,4.0,FIXED,45.72008887199999,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,4.5,4.5,FIXED,48.06993623072727,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,5.0,5.0,FIXED,50.419783589454546,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,6.0,6.0,FIXED,55.110465089727285,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,7.0,7.0,FIXED,59.80114659,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,8.0,8.0,FIXED,64.49182809027273,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,9.0,9.0,FIXED,69.17349637336362,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,10.0,10.0,FIXED,73.85516465645455,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,11.0,11.0,FIXED,78.53683293954548,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,12.0,12.0,FIXED,83.22751443981818,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,13.0,13.0,FIXED,87.9091827229091,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,14.0,14.0,FIXED,92.59986422318184,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,15.0,15.0,FIXED,97.29955894063637,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,16.0,16.0,FIXED,101.99925365809091,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,17.0,17.0,FIXED,106.69894837554546,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,18.0,18.0,FIXED,111.41666952736365,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,19.0,19.0,FIXED,116.14340389636365,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LB,20.0,20.0,FIXED,120.87915148254547,,,LB
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.1,0.1,FIXED,7.085251545183673,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.2,0.2,FIXED,8.670957888516284,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.3,0.3,FIXED,10.265677449030715,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.4,0.4,FIXED,11.851383792363329,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.5,0.5,FIXED,13.437090135695938,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.6,0.6,FIXED,15.022796479028555,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.7,0.7,FIXED,16.608502822361164,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.8,0.8,FIXED,18.194209165693778,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,0.9,0.9,FIXED,19.779915509026388,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.0,1.0,FIXED,21.374635069540812,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.1,1.1,FIXED,22.96034141287343,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.2,1.2,FIXED,24.546047756206043,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.3,1.3,FIXED,26.131754099538654,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.4,1.4,FIXED,27.717460442871264,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.5,1.5,FIXED,29.303166786203878,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.6,1.6,FIXED,30.88887312953649,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.7,1.7,FIXED,32.4745794728691,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.8,1.8,FIXED,34.060285816201706,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,1.9,1.9,FIXED,35.64599215953432,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,2.0,2.0,FIXED,37.23169850286694,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,2.5,2.5,FIXED,38.66153357863637,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,3.0,3.0,FIXED,41.02039415454546,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,3.5,3.5,FIXED,43.37024151327273,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,4.0,4.0,FIXED,45.72008887199999,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,4.5,4.5,FIXED,48.06993623072727,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,5.0,5.0,FIXED,50.419783589454546,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,6.0,6.0,FIXED,55.110465089727285,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,7.0,7.0,FIXED,59.80114659,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,8.0,8.0,FIXED,64.49182809027273,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,9.0,9.0,FIXED,69.17349637336362,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,10.0,10.0,FIXED,73.85516465645455,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,11.0,11.0,FIXED,78.53683293954548,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,12.0,12.0,FIXED,83.22751443981818,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,13.0,13.0,FIXED,87.9091827229091,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,14.0,14.0,FIXED,92.59986422318184,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,15.0,15.0,FIXED,97.29955894063637,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,16.0,16.0,FIXED,101.99925365809091,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,17.0,17.0,FIXED,106.69894837554546,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,18.0,18.0,FIXED,111.41666952736365,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,19.0,19.0,FIXED,116.14340389636365,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,LK,20.0,20.0,FIXED,120.87915148254547,,,LK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.1,0.1,FIXED,7.509728012061493,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.2,0.2,FIXED,9.307460540445703,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.3,0.3,FIXED,11.114206286011731,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.4,0.4,FIXED,12.91193881439594,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.5,0.5,FIXED,14.709671342780148,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.6,0.6,FIXED,16.50740387116436,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.7,0.7,FIXED,18.305136399548562,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.8,0.8,FIXED,20.10286892793278,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,0.9,0.9,FIXED,21.900601456316984,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.0,1.0,FIXED,23.707347201883014,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.1,1.1,FIXED,25.505079730267223,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.2,1.2,FIXED,27.302812258651436,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.3,1.3,FIXED,29.100544787035645,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.4,1.4,FIXED,30.89827731541985,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.5,1.5,FIXED,32.696009843804056,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.6,1.6,FIXED,34.49374237218827,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.7,1.7,FIXED,36.291474900572474,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.8,1.8,FIXED,38.08920742895668,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,1.9,1.9,FIXED,39.886939957340886,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,2.0,2.0,FIXED,41.68467248572511,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,2.5,2.5,FIXED,41.95739975845238,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,3.0,3.0,FIXED,42.230127031179656,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,3.5,3.5,FIXED,43.37024151327273,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,4.0,4.0,FIXED,45.72008887199999,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,4.5,4.5,FIXED,48.06993623072727,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,5.0,5.0,FIXED,50.419783589454546,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,6.0,6.0,FIXED,55.110465089727285,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,7.0,7.0,FIXED,59.80114659,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,8.0,8.0,FIXED,64.49182809027273,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,9.0,9.0,FIXED,69.17349637336362,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,10.0,10.0,FIXED,73.85516465645455,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,11.0,11.0,FIXED,78.53683293954548,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,12.0,12.0,FIXED,83.22751443981818,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,13.0,13.0,FIXED,87.9091827229091,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,14.0,14.0,FIXED,92.59986422318184,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,15.0,15.0,FIXED,97.29955894063637,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,16.0,16.0,FIXED,101.99925365809091,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,17.0,17.0,FIXED,106.69894837554546,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,18.0,18.0,FIXED,111.41666952736365,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,19.0,19.0,FIXED,116.14340389636365,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MA,20.0,20.0,FIXED,120.87915148254547,,,MA
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.1,0.1,FIXED,6.931879178007352,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.2,0.2,FIXED,8.351382904701433,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.3,0.3,FIXED,9.779899848577331,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.4,0.4,FIXED,11.199403575271413,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.5,0.5,FIXED,12.618907301965491,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.6,0.6,FIXED,14.03841102865957,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.7,0.7,FIXED,15.457914755353652,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.8,0.8,FIXED,16.877418482047734,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,0.9,0.9,FIXED,18.296922208741815,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.0,1.0,FIXED,19.725439152617714,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.1,1.1,FIXED,21.144942879311795,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.2,1.2,FIXED,22.564446606005873,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.3,1.3,FIXED,23.98395033269995,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.4,1.4,FIXED,25.403454059394033,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.5,1.5,FIXED,26.822957786088118,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.6,1.6,FIXED,28.242461512782196,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.7,1.7,FIXED,29.661965239476274,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.8,1.8,FIXED,31.081468966170355,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,1.9,1.9,FIXED,32.50097269286443,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,2.0,2.0,FIXED,33.92047641955851,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,2.5,2.5,FIXED,34.193203692285785,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,3.0,3.0,FIXED,34.46593096501306,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,3.5,3.5,FIXED,34.73865823774033,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,4.0,4.0,FIXED,35.0113855104676,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,4.5,4.5,FIXED,35.28411278319487,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,5.0,5.0,FIXED,35.33989883945455,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,6.0,6.0,FIXED,37.47228922609091,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,7.0,7.0,FIXED,39.604679612727274,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,8.0,8.0,FIXED,41.737069999363634,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,9.0,9.0,FIXED,43.86044716881819,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,10.0,10.0,FIXED,45.983824338272726,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,11.0,11.0,FIXED,48.107201507727275,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,12.0,12.0,FIXED,50.239591894363635,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,13.0,13.0,FIXED,52.36296906381819,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,14.0,14.0,FIXED,54.49535945045454,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,15.0,15.0,FIXED,56.636763054272734,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,16.0,16.0,FIXED,58.77816665809091,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,17.0,17.0,FIXED,60.91957026190909,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,18.0,18.0,FIXED,63.07900030009091,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,19.0,19.0,FIXED,65.24744355545455,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MD,20.0,20.0,FIXED,67.424900028,,,MD
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.1,0.1,FIXED,6.931879178007352,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.2,0.2,FIXED,8.351382904701433,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.3,0.3,FIXED,9.779899848577331,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.4,0.4,FIXED,11.199403575271413,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.5,0.5,FIXED,12.618907301965491,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.6,0.6,FIXED,14.03841102865957,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.7,0.7,FIXED,15.457914755353652,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.8,0.8,FIXED,16.877418482047734,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,0.9,0.9,FIXED,18.296922208741815,,,MK
UPS_ECONOMY_DDU_EXPORT_FR,FR,MK,1.0,1.0,FIXED,19.725439152617714,,,MK
