service,zone,weight_kg,price_eur,package_type
STANDARD,71,8.0,24.54,Pkg
STANDARD,504,8.0,48.7,Pkg
STANDARD,505,8.0,109.55,Pkg
STANDARD,506,8.0,138.85,Pkg
STANDARD,507,8.0,189.9,Pkg
STANDARD,8,8.0,33.31,Pkg
STANDARD,9,8.0,201.9,Pkg
STANDARD,704,8.0,16.88,Pkg
STANDARD,705,8.0,16.89,Pkg
STANDARD,706,8.0,16.88,Pkg
STANDARD,707,8.0,16.89,Pkg
STANDARD,1,9.0,7.34,Pkg
STANDARD,2,9.0,7.34,Pkg
STANDARD,3,9.0,7.34,Pkg
STANDARD,4,9.0,7.34,Pkg
STANDARD,11,9.0,7.33,Pkg
STANDARD,22,9.0,7.34,Pkg
STANDARD,33,9.0,7.34,Pkg
STANDARD,4,9.0,7.38,Pkg
STANDARD,4,9.0,13.78,Pkg
STANDARD,5,9.0,9.02,Pkg
STANDARD,6,9.0,9.01,Pkg
STANDARD,7,9.0,13.49,Pkg
STANDARD,61,9.0,25.71,Pkg
STANDARD,71,9.0,25.7,Pkg
STANDARD,504,9.0,50.6,Pkg
STANDARD,505,9.0,121.55,Pkg
STANDARD,506,9.0,152.65,Pkg
STANDARD,507,9.0,211.95,Pkg
STANDARD,8,9.0,34.92,Pkg
STANDARD,9,9.0,209.4,Pkg
STANDARD,704,9.0,17.54,Pkg
STANDARD,705,9.0,17.53,Pkg
STANDARD,706,9.0,17.54,Pkg
STANDARD,707,9.0,17.52,Pkg
STANDARD,1,10.0,7.34,Pkg
STANDARD,2,10.0,7.34,Pkg
STANDARD,3,10.0,7.34,Pkg
STANDARD,4,10.0,7.34,Pkg
STANDARD,11,10.0,7.3,Pkg
STANDARD,22,10.0,7.34,Pkg
STANDARD,33,10.0,7.34,Pkg
STANDARD,4,10.0,7.38,Pkg
STANDARD,4,10.0,14.42,Pkg
STANDARD,5,10.0,9.01,Pkg
STANDARD,6,10.0,9.02,Pkg
STANDARD,7,10.0,14.13,Pkg
STANDARD,61,10.0,26.78,Pkg
STANDARD,71,10.0,26.77,Pkg
STANDARD,504,10.0,52.35,Pkg
STANDARD,505,10.0,133.85,Pkg
STANDARD,506,10.0,166.6,Pkg
STANDARD,507,10.0,234.0,Pkg
STANDARD,8,10.0,36.52,Pkg
STANDARD,9,10.0,216.8,Pkg
STANDARD,704,10.0,18.07,Pkg
STANDARD,705,10.0,18.07,Pkg
STANDARD,706,10.0,18.06,Pkg
STANDARD,707,10.0,18.07,Pkg
STANDARD,1,12.0,8.69,Pkg
STANDARD,2,12.0,8.69,Pkg
STANDARD,3,12.0,8.69,Pkg
STANDARD,4,12.0,8.69,Pkg
STANDARD,11,12.0,8.68,Pkg
STANDARD,22,12.0,8.69,Pkg
STANDARD,33,12.0,8.69,Pkg
STANDARD,4,12.0,8.74,Pkg
STANDARD,4,12.0,15.73,Pkg
STANDARD,5,12.0,11.44,Pkg
STANDARD,6,12.0,11.45,Pkg
STANDARD,7,12.0,15.39,Pkg
STANDARD,61,12.0,27.83,Pkg
STANDARD,71,12.0,27.83,Pkg
STANDARD,504,12.0,54.55,Pkg
STANDARD,505,12.0,142.8,Pkg
STANDARD,506,12.0,175.95,Pkg
STANDARD,507,12.0,252.8,Pkg
STANDARD,8,12.0,39.66,Pkg
STANDARD,9,12.0,238.45,Pkg
STANDARD,704,12.0,19.12,Pkg
STANDARD,705,12.0,19.12,Pkg
STANDARD,706,12.0,19.13,Pkg
STANDARD,707,12.0,19.11,Pkg
STANDARD,1,14.0,8.69,Pkg
STANDARD,2,14.0,8.69,Pkg
STANDARD,3,14.0,8.69,Pkg
STANDARD,4,14.0,8.69,Pkg
STANDARD,11,14.0,8.66,Pkg
STANDARD,22,14.0,8.69,Pkg
STANDARD,33,14.0,8.69,Pkg
STANDARD,4,14.0,8.77,Pkg
STANDARD,4,14.0,17.03,Pkg
STANDARD,5,14.0,11.45,Pkg
STANDARD,6,14.0,11.45,Pkg
STANDARD,7,14.0,16.67,Pkg
STANDARD,61,14.0,28.89,Pkg
STANDARD,71,14.0,28.9,Pkg
STANDARD,504,14.0,56.5,Pkg
STANDARD,505,14.0,151.7,Pkg
STANDARD,506,14.0,185.35,Pkg
STANDARD,507,14.0,263.15,Pkg
STANDARD,8,14.0,42.83,Pkg
STANDARD,9,14.0,260.05,Pkg
STANDARD,704,14.0,20.19,Pkg
STANDARD,705,14.0,20.19,Pkg
STANDARD,706,14.0,20.2,Pkg
STANDARD,707,14.0,20.18,Pkg
STANDARD,1,16.0,9.77,Pkg
STANDARD,2,16.0,9.77,Pkg
STANDARD,3,16.0,9.77,Pkg
STANDARD,4,16.0,9.77,Pkg
STANDARD,11,16.0,9.76,Pkg
STANDARD,22,16.0,9.77,Pkg
STANDARD,33,16.0,9.77,Pkg
STANDARD,4,16.0,9.81,Pkg
STANDARD,4,16.0,18.45,Pkg
STANDARD,5,16.0,11.45,Pkg
STANDARD,6,16.0,11.44,Pkg
STANDARD,7,16.0,18.07,Pkg
STANDARD,61,16.0,30.06,Pkg
STANDARD,71,16.0,30.07,Pkg
STANDARD,504,16.0,58.75,Pkg
STANDARD,505,16.0,160.9,Pkg
STANDARD,506,16.0,194.75,Pkg
STANDARD,507,16.0,273.5,Pkg
STANDARD,8,16.0,46.01,Pkg
STANDARD,9,16.0,282.0,Pkg
STANDARD,704,16.0,21.35,Pkg
STANDARD,705,16.0,21.36,Pkg
STANDARD,706,16.0,21.35,Pkg
STANDARD,707,16.0,21.36,Pkg
STANDARD,1,18.0,9.77,Pkg
STANDARD,2,18.0,9.77,Pkg
STANDARD,3,18.0,9.77,Pkg
STANDARD,4,18.0,9.77,Pkg
STANDARD,11,18.0,9.73,Pkg
STANDARD,22,18.0,9.77,Pkg
STANDARD,33,18.0,9.77,Pkg
STANDARD,4,18.0,9.83,Pkg
STANDARD,4,18.0,20.37,Pkg
STANDARD,5,18.0,14.32,Pkg
STANDARD,6,18.0,14.31,Pkg
STANDARD,7,18.0,19.97,Pkg
STANDARD,61,18.0,31.12,Pkg
STANDARD,71,18.0,31.12,Pkg
STANDARD,504,18.0,60.85,Pkg
STANDARD,505,18.0,169.6,Pkg
STANDARD,506,18.0,204.1,Pkg
STANDARD,507,18.0,283.8,Pkg
STANDARD,8,18.0,49.18,Pkg
STANDARD,9,18.0,304.1,Pkg
STANDARD,704,18.0,22.42,Pkg
STANDARD,705,18.0,22.43,Pkg
STANDARD,706,18.0,22.42,Pkg
STANDARD,707,18.0,22.43,Pkg
STANDARD,1,20.0,9.77,Pkg
STANDARD,2,20.0,9.77,Pkg
STANDARD,3,20.0,9.77,Pkg
STANDARD,4,20.0,9.77,Pkg
STANDARD,11,20.0,9.74,Pkg
STANDARD,22,20.0,9.77,Pkg
STANDARD,33,20.0,9.77,Pkg
STANDARD,4,20.0,9.83,Pkg
STANDARD,4,20.0,22.45,Pkg
STANDARD,5,20.0,14.31,Pkg
STANDARD,6,20.0,14.31,Pkg
STANDARD,7,20.0,21.98,Pkg
STANDARD,61,20.0,32.19,Pkg
STANDARD,71,20.0,32.19,Pkg
STANDARD,504,20.0,62.95,Pkg
STANDARD,505,20.0,178.7,Pkg
STANDARD,506,20.0,213.65,Pkg
STANDARD,507,20.0,294.1,Pkg
STANDARD,8,20.0,52.37,Pkg
STANDARD,9,20.0,325.9,Pkg
STANDARD,704,20.0,23.48,Pkg
STANDARD,705,20.0,23.47,Pkg
STANDARD,706,20.0,23.48,Pkg
STANDARD,707,20.0,23.48,Pkg
STANDARD,1,22.0,10.0,Pkg
STANDARD,2,22.0,10.0,Pkg
STANDARD,3,22.0,10.0,Pkg
STANDARD,4,22.0,10.0,Pkg
STANDARD,11,22.0,9.99,Pkg
STANDARD,22,22.0,10.0,Pkg
STANDARD,33,22.0,10.0,Pkg
STANDARD,4,22.0,10.21,Pkg
STANDARD,4,22.0,24.39,Pkg
STANDARD,5,22.0,14.33,Pkg
STANDARD,6,22.0,14.32,Pkg
STANDARD,7,22.0,23.9,Pkg
STANDARD,61,22.0,35.47,Pkg
STANDARD,71,22.0,35.47,Pkg
STANDARD,504,22.0,65.3,Pkg
STANDARD,505,22.0,186.95,Pkg
STANDARD,506,22.0,223.7,Pkg
STANDARD,507,22.0,306.0,Pkg
STANDARD,8,22.0,54.63,Pkg
STANDARD,9,22.0,340.55,Pkg
STANDARD,704,22.0,26.24,Pkg
STANDARD,705,22.0,26.25,Pkg
STANDARD,706,22.0,26.25,Pkg
STANDARD,707,22.0,26.26,Pkg
STANDARD,1,24.0,12.56,Pkg
STANDARD,2,24.0,12.56,Pkg
STANDARD,3,24.0,12.56,Pkg
STANDARD,4,24.0,12.56,Pkg
STANDARD,11,24.0,12.54,Pkg
STANDARD,22,24.0,12.56,Pkg
STANDARD,33,24.0,12.56,Pkg
STANDARD,4,24.0,12.8,Pkg
STANDARD,4,24.0,26.46,Pkg
STANDARD,5,24.0,14.32,Pkg
STANDARD,6,24.0,14.32,Pkg
STANDARD,7,24.0,25.93,Pkg
STANDARD,61,24.0,38.76,Pkg
STANDARD,71,24.0,38.78,Pkg
STANDARD,504,24.0,67.35,Pkg
STANDARD,505,24.0,194.3,Pkg
STANDARD,506,24.0,232.8,Pkg
STANDARD,507,24.0,316.45,Pkg
STANDARD,8,24.0,56.65,Pkg
STANDARD,9,24.0,353.45,Pkg
STANDARD,704,24.0,28.9,Pkg
STANDARD,705,24.0,28.9,Pkg
STANDARD,706,24.0,28.9,Pkg
STANDARD,707,24.0,28.88,Pkg
STANDARD,1,26.0,16.58,Pkg
STANDARD,2,26.0,16.58,Pkg
STANDARD,3,26.0,16.58,Pkg
STANDARD,4,26.0,16.58,Pkg
STANDARD,11,26.0,16.56,Pkg
STANDARD,22,26.0,16.58,Pkg
STANDARD,33,26.0,16.58,Pkg
STANDARD,4,26.0,16.91,Pkg
STANDARD,4,26.0,28.4,Pkg
STANDARD,5,26.0,17.98,Pkg
STANDARD,6,26.0,17.97,Pkg
STANDARD,7,26.0,27.82,Pkg
STANDARD,61,26.0,42.05,Pkg
STANDARD,71,26.0,42.04,Pkg
STANDARD,504,26.0,69.4,Pkg
STANDARD,505,26.0,201.5,Pkg
STANDARD,506,26.0,241.65,Pkg
STANDARD,507,26.0,326.85,Pkg
STANDARD,8,26.0,58.66,Pkg
STANDARD,9,26.0,366.75,Pkg
STANDARD,704,26.0,31.65,Pkg
STANDARD,705,26.0,31.66,Pkg
STANDARD,706,26.0,31.66,Pkg
STANDARD,707,26.0,31.65,Pkg
STANDARD,1,28.0,16.58,Pkg
STANDARD,2,28.0,16.58,Pkg
STANDARD,3,28.0,16.58,Pkg
STANDARD,4,28.0,16.58,Pkg
STANDARD,11,28.0,16.56,Pkg
STANDARD,22,28.0,16.58,Pkg
STANDARD,33,28.0,16.58,Pkg
STANDARD,4,28.0,16.91,Pkg
STANDARD,4,28.0,30.46,Pkg
STANDARD,5,28.0,17.96,Pkg
STANDARD,6,28.0,17.97,Pkg
STANDARD,7,28.0,29.84,Pkg
STANDARD,61,28.0,45.36,Pkg
STANDARD,71,28.0,45.33,Pkg
STANDARD,504,28.0,71.45,Pkg
STANDARD,505,28.0,208.85,Pkg
STANDARD,506,28.0,250.65,Pkg
STANDARD,507,28.0,337.25,Pkg
STANDARD,8,28.0,60.69,Pkg
STANDARD,9,28.0,379.6,Pkg
STANDARD,704,28.0,34.42,Pkg
STANDARD,705,28.0,34.43,Pkg
STANDARD,706,28.0,34.43,Pkg
STANDARD,707,28.0,34.43,Pkg
STANDARD,1,30.0,16.58,Pkg
STANDARD,2,30.0,16.58,Pkg
STANDARD,3,30.0,16.58,Pkg
STANDARD,4,30.0,16.58,Pkg
STANDARD,11,30.0,16.56,Pkg
STANDARD,22,30.0,16.58,Pkg
STANDARD,33,30.0,16.58,Pkg
STANDARD,4,30.0,16.93,Pkg
STANDARD,4,30.0,32.4,Pkg
STANDARD,5,30.0,17.98,Pkg
STANDARD,6,30.0,17.96,Pkg
STANDARD,7,30.0,31.77,Pkg
STANDARD,61,30.0,48.55,Pkg
STANDARD,71,30.0,48.54,Pkg
STANDARD,504,30.0,73.6,Pkg
STANDARD,505,30.0,219.35,Pkg
STANDARD,506,30.0,259.7,Pkg
STANDARD,507,30.0,347.75,Pkg
STANDARD,8,30.0,62.71,Pkg
STANDARD,9,30.0,392.65,Pkg
STANDARD,704,30.0,37.18,Pkg
STANDARD,705,30.0,37.17,Pkg
STANDARD,706,30.0,37.17,Pkg
STANDARD,707,30.0,37.18,Pkg
STANDARD,1,40.0,27.87,Pkg
STANDARD,2,40.0,27.88,Pkg
STANDARD,3,40.0,27.87,Pkg
STANDARD,4,40.0,27.87,Pkg
STANDARD,11,40.0,27.85,Pkg
STANDARD,22,40.0,27.88,Pkg
STANDARD,33,40.0,27.87,Pkg
STANDARD,4,40.0,28.42,Pkg
STANDARD,4,40.0,39.15,Pkg
STANDARD,5,40.0,38.35,Pkg
STANDARD,6,40.0,38.34,Pkg
STANDARD,7,40.0,38.33,Pkg
STANDARD,61,40.0,51.82,Pkg
STANDARD,71,40.0,51.83,Pkg
STANDARD,504,40.0,85.6,Pkg
STANDARD,505,40.0,229.75,Pkg
STANDARD,506,40.0,279.2,Pkg
STANDARD,507,40.0,371.35,Pkg
STANDARD,8,40.0,66.37,Pkg
STANDARD,9,40.0,432.3,Pkg
STANDARD,704,40.0,43.65,Pkg
STANDARD,705,40.0,43.64,Pkg
STANDARD,706,40.0,43.67,Pkg
STANDARD,707,40.0,43.66,Pkg
STANDARD,1,50.0,32.31,Pkg
STANDARD,2,50.0,32.31,Pkg
STANDARD,3,50.0,32.32,Pkg
STANDARD,4,50.0,32.31,Pkg
STANDARD,11,50.0,32.28,Pkg
STANDARD,22,50.0,32.31,Pkg
STANDARD,33,50.0,32.32,Pkg
STANDARD,4,50.0,32.97,Pkg
STANDARD,4,50.0,45.85,Pkg
STANDARD,5,50.0,44.93,Pkg
STANDARD,6,50.0,44.93,Pkg
STANDARD,7,50.0,44.94,Pkg
STANDARD,61,50.0,55.11,Pkg
STANDARD,71,50.0,55.13,Pkg
STANDARD,504,50.0,97.65,Pkg
STANDARD,505,50.0,240.25,Pkg
STANDARD,506,50.0,298.85,Pkg
STANDARD,507,50.0,395.35,Pkg
STANDARD,8,50.0,70.08,Pkg
STANDARD,9,50.0,447.05,Pkg
STANDARD,704,50.0,50.24,Pkg
STANDARD,705,50.0,50.25,Pkg
STANDARD,706,50.0,50.23,Pkg
STANDARD,707,50.0,50.23,Pkg
STANDARD,1,60.0,36.76,Pkg
STANDARD,2,60.0,36.76,Pkg
STANDARD,3,60.0,36.76,Pkg
STANDARD,4,60.0,36.76,Pkg
STANDARD,11,60.0,36.64,Pkg
STANDARD,22,60.0,36.76,Pkg
STANDARD,33,60.0,36.76,Pkg
STANDARD,4,60.0,37.49,Pkg
STANDARD,4,60.0,52.47,Pkg
STANDARD,5,60.0,51.41,Pkg
STANDARD,6,60.0,51.41,Pkg
STANDARD,7,60.0,51.41,Pkg
STANDARD,61,60.0,58.43,Pkg
STANDARD,71,60.0,58.41,Pkg
STANDARD,504,60.0,109.55,Pkg
STANDARD,505,60.0,250.8,Pkg
STANDARD,506,60.0,318.25,Pkg
STANDARD,507,60.0,419.15,Pkg
STANDARD,8,60.0,73.74,Pkg
STANDARD,9,60.0,461.35,Pkg
STANDARD,704,60.0,56.83,Pkg
STANDARD,705,60.0,56.83,Pkg
STANDARD,706,60.0,56.84,Pkg
STANDARD,707,60.0,56.81,Pkg
STANDARD,1,70.0,41.32,Pkg
STANDARD,2,70.0,41.31,Pkg
STANDARD,3,70.0,41.31,Pkg
STANDARD,4,70.0,41.31,Pkg
STANDARD,11,70.0,41.25,Pkg
STANDARD,22,70.0,41.31,Pkg
STANDARD,33,70.0,41.31,Pkg
STANDARD,4,70.0,42.19,Pkg
STANDARD,4,70.0,59.16,Pkg
STANDARD,5,70.0,57.99,Pkg
STANDARD,6,70.0,57.99,Pkg
STANDARD,7,70.0,57.97,Pkg
STANDARD,61,70.0,61.71,Pkg
STANDARD,71,70.0,61.71,Pkg
STANDARD,504,70.0,121.65,Pkg
STANDARD,505,70.0,261.2,Pkg
STANDARD,506,70.0,337.65,Pkg
STANDARD,507,70.0,443.0,Pkg
STANDARD,8,70.0,77.42,Pkg
STANDARD,9,70.0,475.9,Pkg
STANDARD,704,70.0,63.31,Pkg
STANDARD,705,70.0,63.31,Pkg
STANDARD,706,70.0,63.3,Pkg
STANDARD,707,70.0,63.3,Pkg
